event_id,gate,category,sample,loss
953,1,1,791,857808094.1
954,52,1,792,618667668.6
955,50,1,792,795430630.9
956,48,3,792,8097986358.0
957,12,1,792,502808890.3
958,9,1,795,524354473.6
959,9,1,796,524354473.6
960,21,4,797,14948036345.0
961,27,1,798,1247943521.0
962,49,1,799,536083967.2
963,62,1,799,462562513.5
964,32,1,799,821323293.5
965,22,1,799,947222683.7
966,40,4,800,14853619650.0
967,21,4,801,14948036345.0
968,52,1,803,758354211.3
969,21,1,803,947222683.7
970,39,2,803,2424371639.0
971,20,2,805,4661767010.0
972,46,1,806,524354473.6
973,27,1,806,1247943521.0
974,48,3,806,8097986358.0
975,10,1,808,1206232427.0
976,48,3,810,8097986358.0
977,9,3,811,5961674471.0
978,1,1,813,945717558.2
979,39,4,813,14853619650.0
980,39,4,814,14853619650.0
981,12,3,814,8126555557.0
982,14,3,815,7188343121.0
983,2,3,817,5749773962.0
984,37,2,817,3450533798.0
985,12,1,818,378797897.6
986,52,1,819,773323953.9
987,21,1,819,785057726.5
988,49,1,821,807157725.3
989,49,1,821,614972882.5
990,21,4,821,14948036345.0
991,9,3,822,5961674471.0
992,40,4,824,14853619650.0
993,27,1,826,1205057041.0
994,21,2,827,4661767010.0
995,49,1,829,447813769.7
996,46,1,830,524354473.6
997,25,1,832,785057726.5
998,12,1,835,975348089.1
999,21,1,835,1624871268.0
1000,46,1,836,524354473.6
1001,10,1,837,1061980965.0
1002,9,3,838,5961674471.0
1003,1,1,840,1035764341.0
1004,48,3,841,6613654285.0
1005,61,1,843,462562513.5
1006,12,3,844,8126555557.0
1007,49,1,844,580923171.9
1008,12,1,844,549389146.6
1009,14,1,844,738134925.7
1010,12,1,847,838259003.7
1011,37,1,848,1361850958.0
1012,13,3,849,5030803098.0
1013,14,1,850,1016015755.0
1014,26,1,852,1205057041.0
1015,12,1,852,3062385601.0
1016,6,1,853,901765476.2
1017,50,1,854,795430630.9
1018,20,4,855,26234121822.0
1019,62,1,856,462562513.5
1020,14,3,856,5030803098.0
1021,53,2,856,4224952563.0
1022,27,1,857,1247943521.0
1023,8,2,858,2424371639.0
1024,9,3,858,5961674471.0
1025,51,3,859,8188101055.0
1026,21,2,860,4661767010.0
1027,29,1,860,821323293.5
1028,21,4,860,14948036345.0
1029,11,1,861,977228286.8
1030,14,3,865,5030803098.0
1031,46,2,866,3450533798.0
1032,14,3,867,5030803098.0
1033,26,1,868,785057726.5
1034,27,1,870,1247943521.0
1035,8,2,870,2424371639.0
1036,18,3,871,7188343121.0
1037,51,3,872,9678976058.0
1038,10,1,873,1489502863.0
1039,51,3,876,5408493014.0
1040,9,3,879,5961674471.0
1041,3,1,879,1134494513.0
1042,51,3,881,5933701761.0
1043,13,3,881,8938953132.0
1044,39,2,884,2424371639.0
1045,62,2,884,2733219431.0
1046,8,2,884,2424371639.0
1047,14,1,885,773449963.0
1048,37,1,885,1361850958.0
1049,14,1,886,913967875.5
1050,21,4,889,14948036345.0
1051,12,1,889,451817329.2
1052,14,3,889,8938953132.0
1053,22,1,890,947222683.7
1054,22,1,890,947222683.7
1055,51,3,891,6659362528.0
1056,51,3,892,8520916044.0
1057,1,1,893,723194588.2
1058,21,1,900,947222683.7
1059,2,1,900,902268909.4
1060,14,1,900,962611621.2
1061,1,1,904,852014220.7
1062,46,4,904,14948036345.0
1063,6,1,904,901765476.2
1064,14,3,906,8938953132.0
1065,15,1,907,703584428.8
1066,14,1,907,852807885.7
1067,52,1,907,724242648.1
1068,62,1,908,462562513.5
1069,49,3,908,6613654285.0
1070,10,1,908,978764961.7
1071,11,1,909,361154290.8
1072,8,2,910,2424371639.0
1073,62,1,912,462562513.5
1074,14,1,913,1289941312.0
1075,12,1,913,604294700.3
1076,49,1,914,388649605.2
1077,53,1,917,1316785465.0
1078,61,1,917,462562513.5
1079,52,1,919,592586803.9
1080,49,3,921,6613654285.0
1081,21,1,921,1624871268.0
1082,48,3,922,8097986358.0
1083,1,1,923,1151009210.0
1084,40,4,924,14853619650.0
1085,27,1,925,1205057041.0
1086,1,1,926,782716771.5
1087,8,2,928,2424371639.0
1088,22,1,929,947222683.7
1089,53,2,930,4224952563.0
1090,14,3,930,5030803098.0
1091,1,1,930,702463290.2
1092,51,3,931,8149279414.0
1093,9,1,932,524354473.6
1094,10,1,932,922504532.1
1095,49,1,933,1312522552.0
1096,9,1,935,524354473.6
1097,9,3,935,5961674471.0
1098,26,1,937,1205057041.0
1099,9,3,937,5961674471.0
1100,51,1,939,463677015.5
1101,15,3,939,7188343121.0
1102,29,1,939,821323293.5
1103,1,1,940,907308003.1
1104,61,2,941,3611421792.0
1105,22,1,942,947222683.7
1106,51,1,942,596549520.0
1107,21,4,942,26234121822.0
1108,21,3,944,6613654285.0
1109,49,1,944,839055600.3
1110,50,3,945,7981208089.0
1111,15,1,945,1073166979.0
1112,50,1,946,795430630.9
1113,9,1,946,524354473.6
1114,21,4,946,14948036345.0
1115,49,1,947,657412002.6
1116,10,1,948,625477173.4
1117,12,1,949,1289941312.0
1118,46,4,950,14948036345.0
1119,11,2,950,2544197467.0
1120,21,1,951,1205057041.0
1121,20,3,952,6613654285.0
1122,1,3,952,5749773962.0
1123,22,1,952,947222683.7
1124,27,1,957,1247943521.0
1125,2,3,959,5749773962.0
1126,14,3,959,5030803098.0
1127,51,1,962,485106113.1
1128,39,2,963,2424371639.0
1129,29,1,964,821323293.5
1130,51,3,966,12678034405.0
1131,12,1,968,770930851.3
1132,12,1,968,782980595.8
1133,46,1,968,524354473.6
1134,9,1,968,524354473.6
1135,12,1,969,1524741175.0
1136,9,3,969,5961674471.0
1137,12,1,970,975434730.3
1138,48,3,970,8097986358.0
1139,18,3,971,7188343121.0
1140,21,1,974,1624871268.0
1141,51,3,976,8114587326.0
1142,49,3,977,6613654285.0
1143,20,4,977,26234121822.0
1144,58,1,978,775055478.6
1145,63,2,979,2733219431.0
1146,53,2,980,4224952563.0
1147,8,2,980,2424371639.0
1148,46,2,982,3450533798.0
1149,12,3,983,8126555557.0
1150,3,1,983,936492873.1
1151,61,2,983,3611421792.0
1152,15,3,984,8938953132.0
1153,10,1,987,1004968740.0
1154,49,3,988,6613654285.0
1155,12,1,988,646754192.3
1156,46,4,989,14948036345.0
1157,58,1,991,775055478.6
1158,46,4,995,14948036345.0
1159,21,1,995,1624871268.0
1160,20,4,995,26234121822.0
1161,2,1,995,1046668496.0
1162,49,1,995,843124968.8
1163,50,1,996,795430630.9
1164,9,1,996,524354473.6
1165,10,1,996,948131628.0
1166,20,2,996,4661767010.0
1167,12,1,997,1092663236.0
1168,45,1,1000,1119276599.0
1169,49,1,1000,957590489.2
1170,1,3,1001,5749773962.0
1171,1,1,1001,791479061.7
1172,1,3,1001,5749773962.0
1173,51,3,1001,8049727302.0
1174,63,2,1001,2733219431.0
1175,46,1,1001,524354473.6
1176,37,2,1003,3450533798.0
1177,62,1,1004,462562513.5
1178,1,1,1006,759989031.3
1179,1,1,1007,838396601.1
1180,12,3,1008,5030803098.0
1181,37,1,1009,1361850958.0
1182,14,3,1009,8938953132.0
1183,10,1,1009,2025991709.0
1184,13,3,1009,5030803098.0
1185,63,2,1009,2733219431.0
1186,46,2,1010,3450533798.0
1187,10,1,1011,663100629.8
1188,50,1,1012,795430630.9
1189,49,1,1012,618701343.8
1190,1,1,1015,847373844.2
1191,20,2,1015,4661767010.0
1192,46,2,1016,3450533798.0
1193,26,1,1017,1205057041.0
1194,20,3,1018,6613654285.0
1195,40,4,1019,14853619650.0
1196,62,1,1021,462562513.5
1197,25,1,1022,785057726.5
1198,15,1,1022,1114039128.0
1199,1,1,1023,791706936.3
1200,26,1,1024,1205057041.0
1201,39,2,1025,2424371639.0
1202,50,1,1027,795430630.9
1203,22,1,1027,947222683.7
1204,26,1,1027,785057726.5
1205,49,3,1028,6613654285.0
1206,9,3,1030,5961674471.0
1207,12,1,1031,837192312.9
1208,48,3,1034,8097986358.0
1209,18,3,1035,7188343121.0
1210,58,1,1035,775055478.6
1211,61,2,1035,3611421792.0
1212,11,2,1037,2544197467.0
1213,52,2,1037,4224952563.0
1214,2,1,1038,1072561870.0
1215,15,1,1038,1087513843.0
1216,1,1,1041,934021634.2
1217,52,2,1041,4224952563.0
1218,58,1,1042,775055478.6
1219,61,1,1043,462562513.5
1220,12,3,1044,8126555557.0
1221,9,3,1044,5961674471.0
1222,40,4,1045,14853619650.0
1223,48,3,1045,8097986358.0
1224,1,1,1047,750939506.0
1225,51,3,1048,5025055839.0
1226,45,1,1048,1119276599.0
1227,10,1,1048,1068917140.0
1228,20,2,1049,4661767010.0
1229,50,1,1049,795430630.9
1230,29,1,1050,821323293.5
1231,1,3,1053,5749773962.0
1232,1,3,1054,5749773962.0
1233,14,1,1056,897435862.9
1234,12,1,1059,421482919.7
1235,51,3,1060,14653350787.0
1236,21,1,1061,1624871268.0
1237,48,1,1062,791100033.0
1238,26,1,1063,1205057041.0
1239,3,1,1063,1044674027.0
1240,52,2,1064,4224952563.0
1241,48,3,1065,6613654285.0
1242,10,1,1066,1222539823.0
1243,52,1,1067,646271662.6
1244,20,4,1067,26234121822.0
1245,51,3,1068,5025055839.0
1246,21,1,1069,1624871268.0
1247,50,1,1069,795430630.9
1248,51,3,1072,7196783270.0
1249,12,1,1073,351567394.5
1250,12,1,1077,583108016.6
1251,29,1,1077,821323293.5
1252,20,3,1078,6613654285.0
1253,21,4,1079,26234121822.0
1254,13,3,1079,5030803098.0
1255,51,3,1080,9079647446.0
1256,1,1,1080,948324923.1
1257,21,4,1080,14948036345.0
1258,52,1,1080,658821346.5
1259,62,1,1081,462562513.5
1260,11,2,1081,2544197467.0
1261,12,1,1081,626931845.2
1262,15,3,1084,8938953132.0
1263,49,1,1084,911365052.9
1264,25,1,1087,785057726.5
1265,21,4,1088,26234121822.0
1266,20,3,1088,6613654285.0
1267,20,4,1088,26234121822.0
1268,12,1,1088,230419306.4
1269,62,2,1089,2733219431.0
1270,49,1,1089,605223237.0
1271,49,3,1090,6613654285.0
1272,20,4,1091,26234121822.0
1273,20,3,1091,6613654285.0
1274,29,1,1091,821323293.5
1275,21,1,1092,1624871268.0
1276,51,3,1092,11639282961.0
1277,22,1,1092,947222683.7
1278,20,4,1098,26234121822.0
1279,11,1,1099,934384383.0
1280,49,1,1100,1032367600.0
1281,12,1,1103,458538418.7
1282,48,1,1103,706238532.1
1283,51,3,1104,5651487958.0
1284,63,2,1104,2733219431.0
1285,49,3,1104,6613654285.0
1286,32,1,1105,821323293.5
1287,51,3,1105,4958051519.0
1288,14,1,1106,864120954.6
1289,18,3,1106,7188343121.0
1290,14,1,1109,1289941312.0
1291,49,1,1109,1015087738.0
1292,37,1,1110,1361850958.0
1293,40,4,1113,14853619650.0
1294,12,1,1114,1140892540.0
1295,6,1,1114,901765476.2
1296,52,2,1116,4224952563.0
1297,22,1,1117,947222683.7
1298,50,3,1117,9172304662.0
1299,58,1,1121,775055478.6
1300,48,3,1121,8097986358.0
1301,51,3,1121,9110352854.0
1302,10,1,1122,697172082.4
1303,14,1,1123,713668642.4
1304,20,4,1123,26234121822.0
1305,51,3,1127,7378672485.0
1306,29,1,1128,821323293.5
1307,49,1,1128,842224148.0
1308,21,4,1128,14948036345.0
1309,51,3,1129,5974679268.0
1310,51,3,1132,7085863747.0
1311,29,1,1132,821323293.5
1312,50,1,1132,795430630.9
1313,37,2,1133,3450533798.0
1314,12,3,1133,8126555557.0
1315,20,3,1134,6613654285.0
1316,14,1,1134,771512635.0
1317,48,3,1135,8097986358.0
1318,46,1,1135,524354473.6
1319,15,1,1135,1147263949.0
1320,52,1,1136,457819599.8
1321,53,1,1138,1316785465.0
1322,8,2,1138,2424371639.0
1323,9,3,1139,5961674471.0
1324,14,1,1139,741996855.8
1325,12,3,1139,8126555557.0
1326,12,3,1139,8126555557.0
1327,49,1,1140,726698461.5
1328,49,1,1141,1024588162.0
1329,52,1,1144,596549520.0
1330,50,1,1146,795430630.9
1331,12,1,1147,3967473349.0
1332,12,1,1147,928185661.2
1333,3,3,1147,5749773962.0
1334,13,1,1148,1289941312.0
1335,63,2,1150,2733219431.0
1336,10,1,1152,1127121636.0
1337,13,1,1153,1289941312.0
1338,20,4,1155,26234121822.0
1339,1,1,1155,1069288808.0
1340,37,1,1158,1361850958.0
1341,12,1,1159,1289941312.0
1342,39,4,1159,14853619650.0
1343,46,4,1161,14948036345.0
1344,46,1,1161,524354473.6
1345,51,3,1163,13436736094.0
1346,9,3,1163,5961674471.0
1347,15,1,1164,785803273.3
1348,22,1,1164,947222683.7
1349,1,1,1165,840999944.7
1350,45,1,1165,1119276599.0
1351,53,2,1165,4224952563.0
1352,21,3,1165,6613654285.0
1353,51,3,1166,12785781235.0
1354,52,1,1166,627370020.3
1355,9,3,1167,5961674471.0
1356,39,2,1167,2424371639.0
1357,10,1,1168,1167823108.0
1358,48,3,1169,8097986358.0
1359,62,1,1169,462562513.5
1360,21,4,1170,14948036345.0
1361,45,1,1172,1119276599.0
1362,21,1,1172,947222683.7
1363,49,1,1174,1139814696.0
1364,58,1,1175,775055478.6
1365,20,4,1176,26234121822.0
1366,12,1,1176,781138723.4
1367,12,3,1176,8126555557.0
1368,3,1,1176,928200268.7
1369,21,1,1176,1624871268.0
1370,1,1,1179,853586424.7
1371,61,2,1179,3611421792.0
1372,20,3,1181,6613654285.0
1373,32,1,1181,821323293.5
1374,6,1,1181,901765476.2
1375,14,1,1184,1289941312.0
1376,20,3,1185,6613654285.0
1377,49,1,1185,1056761432.0
1378,46,2,1186,3450533798.0
1379,12,1,1188,475183029.1
1380,20,3,1188,6613654285.0
1381,11,2,1189,2544197467.0
1382,51,3,1189,11772859542.0
1383,12,1,1190,1294004461.0
1384,1,1,1190,955661738.0
1385,6,1,1190,901765476.2
1386,61,1,1191,462562513.5
1387,39,2,1192,2424371639.0
1388,52,1,1194,1316785465.0
1389,6,1,1194,901765476.2
1390,12,1,1195,493445638.5
1391,1,1,1197,810916813.0
1392,9,1,1198,664438755.0
1393,12,1,1199,411896401.2
1394,6,1,1199,901765476.2
1395,26,1,1200,1205057041.0
1396,26,1,1202,1205057041.0
1397,52,1,1202,624694155.5
1398,60,2,1203,3611421792.0
1399,52,1,1204,551839874.9
1400,20,4,1204,26234121822.0
1401,1,1,1205,750602938.8
1402,62,2,1207,2733219431.0
1403,12,1,1207,529428550.2
1404,11,2,1208,2544197467.0
1405,62,2,1209,2733219431.0
1406,50,1,1211,795430630.9
1407,25,1,1214,785057726.5
1408,52,1,1214,540857622.4
1409,12,1,1215,1225784023.0
1410,12,3,1215,8126555557.0
1411,52,1,1215,738588101.3
1412,6,1,1217,901765476.2
1413,18,3,1217,7188343121.0
1414,49,1,1217,1126225985.0
1415,14,3,1217,7188343121.0
1416,8,2,1217,2424371639.0
1417,10,1,1218,1368865449.0
1418,27,1,1219,1247943521.0
1419,9,1,1221,524354473.6
1420,14,1,1221,1289941312.0
1421,46,2,1222,3450533798.0
1422,14,3,1222,8938953132.0
1423,46,2,1223,3450533798.0
1424,52,2,1224,4224952563.0
1425,18,3,1224,7188343121.0
1426,48,1,1225,873372311.9
1427,9,3,1226,5961674471.0
1428,46,4,1228,14948036345.0
1429,21,1,1228,947222683.7
1430,52,2,1228,4224952563.0
1431,13,1,1231,837127640.3
1432,21,2,1231,4661767010.0
1433,12,1,1233,757176620.7
1434,37,1,1234,1361850958.0
1435,27,1,1234,1247943521.0
1436,32,1,1234,821323293.5
1437,46,2,1235,3450533798.0
1438,39,2,1235,2424371639.0
1439,15,3,1237,8938953132.0
1440,48,3,1237,8097986358.0
1441,45,1,1237,1119276599.0
1442,10,1,1239,789426589.9
1443,58,1,1239,775055478.6
1444,18,3,1239,7188343121.0
1445,10,1,1240,994215444.6
1446,21,1,1241,1624871268.0
1447,50,3,1241,6115789943.0
1448,12,1,1242,1238038816.0
1449,37,2,1244,3450533798.0
1450,62,1,1245,462562513.5
1451,10,1,1245,737241796.1
1452,11,2,1246,2544197467.0
1453,46,1,1248,524354473.6
1454,22,1,1251,947222683.7
1455,58,1,1252,775055478.6
1456,37,1,1255,1361850958.0
1457,12,1,1257,559541008.6
1458,12,1,1257,1090091681.0
1459,12,1,1258,1219753008.0
1460,11,3,1258,8126555557.0
1461,50,1,1258,795430630.9
1462,11,2,1258,2544197467.0
1463,29,1,1259,821323293.5
1464,49,1,1261,866067634.9
1465,21,1,1262,1624871268.0
1466,21,1,1262,947222683.7
1467,10,1,1264,1020750366.0
1468,1,1,1265,885074762.3
1469,26,1,1265,1205057041.0
1470,37,1,1266,1361850958.0
1471,61,1,1267,462562513.5
1472,58,1,1267,775055478.6
1473,21,1,1268,947222683.7
1474,48,3,1269,8097986358.0
1475,51,3,1269,4356803040.0
1476,49,3,1270,6613654285.0
1477,10,1,1270,524354473.6
1478,9,1,1272,524354473.6
1479,14,1,1272,1289941312.0
1480,50,1,1273,795430630.9
1481,37,2,1274,3450533798.0
1482,12,1,1275,2742531226.0
1483,21,4,1275,14948036345.0
1484,63,2,1275,2733219431.0
1485,2,3,1275,5749773962.0
1486,51,3,1278,9001170610.0
1487,14,1,1278,1289941312.0
1488,21,1,1278,947222683.7
1489,39,2,1279,2424371639.0
1490,10,1,1280,1011395478.0
1491,12,1,1283,277906438.0
1492,51,1,1284,687143061.7
1493,37,2,1285,3450533798.0
1494,9,3,1286,5961674471.0
1495,60,2,1287,3611421792.0
1496,51,3,1290,4650224091.0
1497,51,3,1295,8085429807.0
1498,39,2,1295,2424371639.0
1499,12,1,1295,761211600.8
1500,1,1,1296,699886587.3
1501,12,1,1297,1289941312.0
1502,1,1,1297,775765173.9
1503,11,2,1298,2544197467.0
1504,61,2,1299,3611421792.0
1505,51,3,1300,14214806014.0
1506,52,1,1303,523069265.1
1507,1,1,1303,767141831.3
1508,14,1,1305,906060803.9
1509,46,1,1306,524354473.6
1510,48,1,1306,1133948401.0
1511,51,3,1308,6716742268.0
1512,45,1,1308,1119276599.0
1513,11,1,1308,703938885.7
1514,46,4,1309,14948036345.0
1515,27,1,1309,1247943521.0
1516,10,1,1310,1312401677.0
1517,46,2,1311,3450533798.0
1518,15,3,1312,8938953132.0
1519,14,3,1312,5030803098.0
1520,1,1,1314,872809595.4
1521,14,3,1314,7188343121.0
1522,62,2,1315,2733219431.0
1523,50,1,1315,795430630.9
1524,63,2,1317,2733219431.0
1525,12,1,1318,781138723.4
1526,46,1,1318,524354473.6
1527,51,3,1318,9304319359.0
1528,51,3,1320,9252020086.0
1529,22,1,1321,947222683.7
1530,8,2,1321,2424371639.0
1531,45,1,1322,1119276599.0
1532,20,2,1323,4661767010.0
1533,12,1,1323,802152678.8
1534,52,1,1323,607194468.2
1535,9,3,1324,5961674471.0
1536,52,1,1325,642522538.6
1537,1,1,1325,684715511.1
1538,37,2,1325,3450533798.0
1539,20,3,1327,6613654285.0
1540,62,2,1329,2733219431.0
1541,32,1,1329,821323293.5
1542,53,2,1332,4224952563.0
1543,14,1,1334,1396272209.0
1544,9,1,1335,524354473.6
1545,10,1,1335,757716571.0
1546,61,2,1336,3611421792.0
1547,63,2,1337,2733219431.0
1548,51,3,1337,5649485932.0
1549,32,1,1337,821323293.5
1550,37,1,1337,1361850958.0
1551,10,1,1338,1199120359.0
1552,32,1,1338,821323293.5
1553,37,1,1339,1361850958.0
1554,45,1,1339,1119276599.0
1555,46,1,1342,524354473.6
1556,12,1,1344,837192312.9
1557,24,1,1344,785057726.5
1558,1,1,1345,777191082.9
1559,20,2,1345,4661767010.0
1560,14,3,1346,5030803098.0
1561,36,2,1347,3450533798.0
1562,51,1,1348,524324987.4
1563,52,1,1348,641205417.0
1564,27,1,1349,1247943521.0
1565,12,3,1350,8126555557.0
1566,51,1,1351,590712299.4
1567,40,4,1352,14853619650.0
1568,27,1,1353,1247943521.0
1569,58,1,1353,775055478.6
1570,13,1,1353,1228090239.0
1571,18,3,1354,7188343121.0
1572,45,1,1357,1119276599.0
1573,52,1,1357,791048043.7
1574,12,1,1357,614966151.7
1575,61,1,1357,462562513.5
1576,46,1,1358,524354473.6
1577,49,3,1360,6613654285.0
1578,52,1,1361,500080229.4
1579,53,1,1362,1316785465.0
1580,12,1,1362,987699272.7
1581,26,1,1363,1205057041.0
1582,12,3,1364,8126555557.0
1583,2,1,1365,930175786.5
1584,49,1,1366,644829102.5
1585,14,1,1366,1117527220.0
1586,11,2,1367,2544197467.0
1587,14,1,1369,906060803.9
1588,49,1,1370,989843727.0
1589,26,1,1370,1205057041.0
1590,58,1,1371,775055478.6
1591,10,1,1372,1454021516.0
1592,61,2,1372,3611421792.0
1593,8,2,1373,2424371639.0
1594,48,3,1373,8097986358.0
1595,48,3,1373,8097986358.0
1596,14,1,1374,869428766.3
1597,20,2,1377,4661767010.0
1598,1,1,1379,1213490259.0
1599,14,1,1380,760322328.5
1600,51,3,1381,5780626179.0
1601,21,1,1382,1624871268.0
1602,1,3,1383,5749773962.0
1603,52,1,1383,464331771.7
1604,8,2,1383,2424371639.0
1605,12,1,1384,805167829.7
1606,61,2,1385,3611421792.0
1607,32,1,1385,821323293.5
1608,6,1,1385,901765476.2
1609,22,1,1385,947222683.7
1610,1,1,1385,823504652.4
1611,6,1,1387,901765476.2
1612,14,1,1389,1289941312.0
1613,20,4,1390,26234121822.0
1614,2,1,1390,963420974.6
1615,63,2,1391,2733219431.0
1616,21,1,1392,1624871268.0
1617,52,1,1392,477122010.8
1618,29,1,1392,821323293.5
1619,46,2,1392,3450533798.0
1620,29,1,1393,821323293.5
1621,46,1,1393,524354473.6
1622,53,1,1395,1316785465.0
1623,39,2,1396,2424371639.0
1624,8,2,1397,2424371639.0
1625,32,1,1397,821323293.5
1626,14,1,1398,855989815.0
1627,20,3,1399,6613654285.0
1628,14,3,1399,5030803098.0
1629,6,1,1400,901765476.2
1630,15,1,1400,1152823502.0
1631,14,3,1402,5030803098.0
1632,10,1,1402,1103005385.0
1633,51,3,1403,11334925900.0
1634,20,4,1403,26234121822.0
1635,12,1,1405,639204808.1
1636,6,1,1406,901765476.2
1637,10,1,1406,1230780958.0
1638,27,1,1406,1247943521.0
1639,51,3,1409,9076873711.0
1640,1,1,1409,1029302046.0
1641,12,1,1411,470582201.2
1642,48,1,1411,778997682.3
1643,9,1,1411,524354473.6
1644,1,1,1412,770286994.3
1645,53,2,1413,4224952563.0
1646,10,1,1414,1454021516.0
1647,24,1,1414,785057726.5
1648,39,2,1416,2424371639.0
1649,9,1,1417,524354473.6
1650,49,3,1417,6613654285.0
1651,39,2,1419,2424371639.0
1652,45,1,1419,1119276599.0
1653,20,3,1420,6613654285.0
1654,46,1,1421,524354473.6
1655,46,2,1422,3450533798.0
1656,58,1,1423,775055478.6
1657,12,1,1424,1205654599.0
1658,61,2,1424,3611421792.0
1659,15,3,1425,7188343121.0
1660,40,4,1429,14853619650.0
1661,13,3,1429,5030803098.0
1662,21,4,1430,14948036345.0
1663,63,2,1430,2733219431.0
1664,12,3,1431,8126555557.0
1665,1,1,1431,853586424.7
1666,20,3,1432,6613654285.0
1667,49,1,1433,563812845.0
1668,10,1,1434,1248434164.0
1669,1,3,1435,5749773962.0
1670,12,1,1437,315110194.1
1671,12,1,1437,1397785254.0
1672,36,2,1439,3450533798.0
1673,12,3,1440,8126555557.0
1674,14,1,1440,807775194.1
1675,12,1,1441,501379048.3
1676,58,1,1441,775055478.6
1677,45,1,1441,1119276599.0
1678,18,3,1442,7188343121.0
1679,12,1,1443,582905238.1
1680,63,2,1443,2733219431.0
1681,1,1,1443,773608030.2
1682,50,1,1443,795430630.9
1683,9,1,1443,524354473.6
1684,51,3,1443,7725080502.0
1685,12,3,1444,5030803098.0
1686,9,3,1446,5961674471.0
1687,9,1,1447,524354473.6
1688,49,1,1447,1266897044.0
1689,51,3,1451,9243072936.0
1690,46,2,1452,3450533798.0
1691,10,1,1452,1422461117.0
1692,48,3,1452,8097986358.0
1693,61,2,1453,3611421792.0
1694,12,1,1453,621457035.7
1695,18,3,1453,7188343121.0
1696,40,4,1453,14853619650.0
1697,1,1,1457,795156324.3
1698,11,2,1459,2544197467.0
1699,10,1,1461,818327446.2
1700,12,1,1461,958310179.1
1701,61,1,1463,462562513.5
1702,12,1,1464,735715741.1
1703,63,2,1464,2733219431.0
1704,52,1,1465,543101453.8
1705,61,1,1466,462562513.5
1706,21,4,1467,14948036345.0
1707,9,3,1468,5961674471.0
1708,14,3,1468,8938953132.0
1709,12,1,1471,1842717478.0
1710,20,4,1471,26234121822.0
1711,52,1,1472,713152959.5
1712,21,1,1473,947222683.7
1713,50,3,1473,9724841999.0
1714,18,3,1473,7188343121.0
1715,11,2,1474,2544197467.0
1716,52,1,1475,442861944.5
1717,39,2,1475,2424371639.0
1718,10,1,1477,890360046.6
1719,25,1,1479,785057726.5
1720,48,1,1480,625265127.6
